flight_id,flight_number,aircraft_registration,aircraft_type,flight_type,origin,destination,destination_city,destination_country,region,route_category,date,scheduled_time,actual_time,delay_minutes,delay_reason,status,terminal,gate,passengers,load_factor_pct,cargo_kg,distance_km,flight_duration_min,fuel_consumption_kg,flight_revenue_eur
FL0001876,LH335,D-ABYD,Boeing 747-8,Departure,FRA,ORD,Chicago,United States,North America,Long-haul,2022-07-13,10:25,10:25,0,,Early,Terminal 1C,A17,300,82.6,21342.0,6970,494,25759,262439.14
FL0001877,LH9042,D-AIKC,Airbus A330-300,Departure,FRA,IAD,Washington,United States,North America,Long-haul,2022-07-13,13:40,13:40,0,,On Time,Terminal 1A,B4,177,75.5,11558.0,6350,459,19898,89260.21
FL0001878,LH6087,D-AIXC,Airbus A350-900,Arrival,DEL,FRA,Delhi,India,Asia,Long-haul,2022-07-13,22:05,22:05,0,,Early,Terminal 1A,A20,238,87.7,8670.0,5850,432,26155,221736.77
FL0001879,LH5510,D-ABYC,Boeing 747-8,Departure,FRA,DXB,Dubai,UAE,Middle East,Long-haul,2022-07-13,08:20,08:20,0,,On Time,Terminal 1C,C29,258,71.1,15425.0,4830,359,20352,295963.21
FL0001880,LH9142,D-AINA,Airbus A320neo,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2022-07-14,09:45,09:45,0,,Early,Terminal 1B,C28,160,89.2,2558.0,450,48,1097,37305.92
FL0001881,LH8854,D-AIDA,Airbus A321-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2022-07-14,07:00,08:30,90,De-icing,Delayed,Terminal 1C,B15,172,90.9,1469.0,650,47,1450,21355.14
FL0001882,LH1448,D-AIEB,Airbus A321neo,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2022-07-14,15:45,15:55,10,Security check,Delayed,Terminal 1C,B15,139,71.7,4631.0,365,29,957,17179.98
FL0001883,LH7271,D-AIDB,Airbus A321-200,Departure,FRA,MAD,Madrid,Spain,Europe,Medium-haul,14/07/2022,14:55,14:55,0,,On Time,Terminal 1B,C4,141,74.6,4083.0,1450,109,4397,40098.05
FL0001884,LH8190,D-AICC,Airbus A320-200,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2022-07-14,19:05,19:05,0,,On Time,Terminal 1C,A17,156,93.1,4932.0,1090,88,3435,27249.97
FL0001885,LH2011,D-AIEA,Airbus A321neo,Departure,FRA,CPH,Copenhagen,Denmark,Europe,Short-haul,2022-07-14,07:15,07:15,0,,On Time,Terminal 1A,B11,183,94.3,2112.0,680,49,2169,37412.92
FL0001886,LH5885,D-AIBA,Airbus A319-100,Arrival,LIS,FRA,Lisbon,Portugal,Europe,Medium-haul,2022-07-14,07:00,07:00,0,,Early,Terminal 1B,A13,114,82.9,4255.0,1880,137,5745,36250.95
FL0001887,LH7005,D-AIBB,Airbus A319-100,Departure,FRA,ARN,Stockholm,Sweden,Europe,Medium-haul,2022-07-14,08:20,08:20,0,,Early,Terminal 1A,C5,125,91.1,3924.0,1240,88,3470,40551.01
FL0001888,LH1723,D-AINA,Airbus A320neo,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2022-07-14,08:30,08:30,0,,On Time,Terminal 1B,C25,160,89.3,3998.0,300,41,756,28899.72
FL0001889,LH7599,D-AIHC,Airbus A340-600,Departure,FRA,JFK,New York,United States,North America,Long-haul,2022-07-14,22:30,22:40,10,Weather conditions,Delayed,Terminal 1C,B30,208,70.1,22343.0,6200,438,15664,231615.6
FL0001890,LH6736,D-AIHB,Airbus A340-600,Arrival,JNB,FRA,Johannesburg,South Africa,Africa,Long-haul,2022-07-14,09:35,09:35,,,On Time,Terminal 1A,A20,252,84.9,13979.0,8650,642,38200,285868.78
FL0001891,LH4554,D-AIBB,Airbus A319-100,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2022-07-15,15:25,15:25,0,,Early,Terminal 1A,C25,98,71.6,2183.0,450,42,1303,12869.05
FL0001892,LH115,D-AIDB,Airbus A321-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2022-07-15,11:30,11:40,10,Security check,Delayed,Terminal 1C,B30,153,80.9,1477.0,650,43,1632,17337.63
FL0001893,LH9791,D-AIDA,Airbus A321-200,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,2022-07-15,13:15,13:15,0,,Early,Terminal 1B,B19,167,88.0,1713.0,365,38,833,15268.08
FL0001894,LH6329,D-AIBB,Airbus A319-100,Arrival,VIE,FRA,Vienna,Austria,Europe,Short-haul,2022-07-15,21:05,21:05,0,,On Time,Terminal 1A,A22,108,78.3,1235.0,600,61,1901,10675.67
FL0001895,LH9565,D-AICB,Airbus A320-200,Departure,FRA,ZRH,Zurich,Switzerland,Europe,Short-haul,2022-07-15,08:35,08:35,0,,On Time,Terminal 1C,A6,115,69.0,3259.0,305,24,624,9261.86
FL0001896,LH1460,D-AICA,Airbus A320-200,Arrival,CPH,FRA,Copenhagen,Denmark,Europe,Short-haul,2022-07-15,07:45,07:45,0,,On Time,Terminal 1A,A6,146,87.3,3698.0,680,62,1823,16773.41
FL0001897,LH5028,D-AIBA,Airbus A319-100,Departure,FRA,IST,Istanbul,Turkey,Europe,Medium-haul,2022-07-15,13:15,13:15,0,,On Time,Terminal 1B,A7,94,68.2,3739.0,1860,150,5169,21201.43
FL0001898,LH7101,D-AIBB,Airbus A319-100,Departure,FRA,ARN,Stockholm,Sweden,Europe,Medium-haul,2022-07-15,06:25,06:10,45,Fuel issue,Delayed,Terminal 1C,B27,116,84.3,823.0,1240,84,3004,27342.15
FL0001899,LH2765,D-AIEB,Airbus A321neo,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2022-07-15,06:40,06:40,0,,On Time,Terminal 1C,A13,148,76.0,2929.0,300,30,921,
FL0001900,LH8955,D-AIKC,Airbus A330-300,Arrival,IAD,FRA,Washington,United States,North America,Long-haul,2022-07-15,10:00,10:00,0,,On Time,Terminal 1C,B5,199,84.7,24354.0,6350,466,25049,126065.99
FL0001901,LH8175,D-AIXA,Airbus A350-900,Departure,FRA,NRT,Tokyo,Japan,Asia,Long-haul,2022-07-15,13:15,13:15,0,,On Time,Terminal 1C,B24,213,78.6,3019.0,9350,684,29430,117398.26
FL0001902,LH114,D-AIEB,Airbus A321neo,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2022-07-16,18:45,18:45,0,,On Time,Terminal 1B,B15,169,87.0,1016.0,450,40,976,26078.15
FL0001903,LH3109,D-AIBB,Airbus A319-100,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2022-07-16,14:15,14:15,0,,On Time,Terminal 1C,A29,112,81.7,2724.0,650,51,1522,23758.76
FL0001904,LH6807,D-AINB,Airbus A320neo,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2022-07-16,11:40,11:40,0,,On Time,Terminal 1B,A14,137,76.6,4896.0,365,41,965,15107.56
FL0001905,LH3895,D-AINB,Airbus A320neo,Arrival,WAW,FRA,Warsaw,Poland,Europe,Short-haul,2022-07-16,10:00,11:30,90,Crew availability,Delayed,Terminal 1B,B4,129,71.9,1917.0,890,76,2701,22978.83
FL0001906,LH8891,D-AIBA,Airbus A319-100,Departure,FRA,IST,Istanbul,Turkey,Europe,Medium-haul,2022-07-16,06:55,06:00,5,Air traffic control,Delayed,Terminal 1C,C4,112,81.3,2581.0,1860,135,5916,13988.48
FL0001907,LH8694,D-AICB,Airbus A320-200,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2022-07-16,19:20,19:20,0,,On Time,Terminal 1A,A10,149,88.8,1839.0,300,37,764,25234.05
FL0001908,LH5840,D-AIKB,Airbus A330-300,Departure,FRA,JFK,New York,United States,North America,Long-haul,2022-07-16,14:35,14:35,0,,On Time,Terminal 1B,A4,178,76.0,14987.0,6200,457,26851,188714.86
FL0001909,LH7341,D-AIXD,Airbus A350-900,Departure,FRA,SIN,Singapore,Singapore,Asia,Long-haul,2022-07-16,08:55,08:15,20,Runway maintenance,Delayed,Terminal 1B,B28,189,69.7,11526.0,10300,756,43365,151397.79
FL0001910,LH3859,D-AIXA,Airbus A350-900,Arrival,DEL,FRA,Delhi,India,Asia,Long-haul,2022-07-16,09:25,09:25,0,,On Time,Terminal 1C,C21,257,94.7,10656.0,5850,439,21320,192331.82
FL0001911,LH8784,D-AIKA,Airbus A330-300,Departure,FRA,GRU,Sao Paulo,Brazil,South America,Long-haul,2022-07-16,14:45,14:45,0,,Early,Terminal 1B,B12,219,93.2,6919.0,9850,708,26991,109965.48
FL0001912,LH3484,D-AINA,Airbus A320neo,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2022-07-17,07:00,07:00,0,,On Time,Terminal 1C,A18,133,74.3,,450,26,1299,28374.29
FL0001913,LH2284,D-AIDB,Airbus A321-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2022-07-17,12:25,12:25,0,,On Time,Terminal 1A,C12,145,76.7,1310.0,650,64,1602,35763.51
FL0001914,LH2943,D-AINB,Airbus A320neo,Departure,FRA,MAD,Madrid,Spain,Europe,Medium-haul,2022-07-17,18:35,18:20,45,Bird strike,Delayed,Terminal 1A,C28,160,89.4,4716.0,1450,116,3562,47240.15
FL0001915,LH2054,D-AIDB,Airbus A321-200,Arrival,VIE,FRA,Vienna,Austria,Europe,Short-haul,2022-07-17,11:30,11:30,0,,On Time,Terminal 1C,B28,140 pax,73.9,4784.0,600,37,1278,22897.76
FL0001916,LH3644,D-AICC,Airbus A320-200,Arrival,IST,FRA,Istanbul,Turkey,Europe,Medium-haul,2022-07-17,09:10,09:40,30,Connecting passengers,Delayed,Terminal 1C,B1,149 pax,88.7,3189.0,1860,144,4031,39186.31
FL0001917,LH4730,D-AICA,Airbus A320-200,Departure,FRA,ATH,Athens,Greece,Europe,Medium-haul,2022-07-17,18:50,18:50,0,,On Time,Terminal 1B,B27,140,83.4,3005.0,1810,123,5692,39813.02
FL0001918,LH2014,D-AIEB,Airbus A321neo,Departure,FRA,LIS,Lisbon,Portugal,Europe,Medium-haul,2022-07-17,10:35,10:35,0,,Early,Terminal 1A,A10,151,77.6,1843.0,1880,144,4986,40190.82
FL0001919,LH3975,D-AIDA,Airbus A321-200,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2022-07-17,14:00,14:15,15,Strike action,Delayed,Terminal 1C,C28,144,76.1,3074.0,300,36,687,
FL0001920,LH3323,D-AIHA,Airbus A340-600,Arrival,JFK,FRA,New York,United States,North America,Long-haul,2022-07-17,20:40,20:40,0,,On Time,Terminal 1A,C24,214,72.2,9657.0,6200,449,19706,237307.29
FL0001921,LH3446,D-ABYD,Boeing 747-8,Arrival,DEL,FRA,Delhi,India,Asia,Long-haul,2022-07-17,21:10,21:15,5,Strike action,Delayed,Terminal 1B,A13,260,71.7,5915.0,5850,413,24890,213068.37
FL0001922,LH3262,D-ABYD,Boeing 747-8,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,17/07/2022,09:55,09:55,0,,On Time,Terminal 1A,B11,329,90.4,5621.0,4830,346,19657,154776.8
FL0001923,LH4597,D-AIDA,Airbus A321-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2022-07-18,07:45,07:05,20,Fuel issue,Delayed,Terminal 1B,A15,154,81.4,3614.0,450,22,1026,26446.48
FL0001924,LH6713,D-AIEB,Airbus A321neo,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2022-07-18,14:10,14:15,5,De-icing,Delayed,Terminal 1B,C27,163,83.8,4677.0,650,43,1572,15657.75
FL0001925,LH7932,D-AINA,Airbus A320neo,Arrival,FCO,FRA,Rome,Italy,Europe,Short-haul,2022-07-18,09:20,09:20,0,,On Time,Terminal 1B,B14,141,78.5,3371.0,960,61,2190,28530.64
FL0001926,LH240,D-AICA,Airbus A320-200,Arrival,MXP,FRA,Milan,Italy,Europe,Short-haul,2022-07-18,19:45,19:45,0,,On Time,Terminal 1C,A21,143,85.5,289.0,515,55,1487,34539.47
FL0001927,LH4039,D-AIEA,Airbus A321neo,Arrival,VIE,FRA,Vienna,Austria,Europe,Short-haul,18/07/2022,14:55,14:10,15,Crew availability,Delayed,Terminal 1B,C18,148,76.2,2644.0,600,55,1348,17561.85
FL0001928,LH726,D-AIEB,Airbus A321neo,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2022-07-18,08:40,08:40,0,,On Time,Terminal 1B,C11,146,75.2,1364.0,305,27,679,28496.4
FL0001929,LH9859,D-AIEA,Airbus A321neo,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2022-07-18,09:40,09:40,0,,On Time,Terminal 1B,C21,145,74.4,3989.0,300,12,700,24984.8
FL0001930,LH1087,D-AINB,Airbus A320neo,Departure,FRA,DUS,Dusseldorf,Germany,Europe,Short-haul,2022-07-18,11:40,11:40,0,,On Time,Terminal 1C,C15,134,74.8,4415.0,225,8,524,26578.75
FL0001931,LH1996,D-AIKC,Airbus A330-300,Departure,FRA,DEL,Delhi,India,Asia,Long-haul,2022-07-18,10:15,10:15,0,,On Time,Terminal 1B,A26,183 pax,78.0,11387.0,5850,433,14724,89509.73
FL0001932,LH2274,D-AIXD,Airbus A350-900,Arrival,PVG,FRA,Shanghai,China,Asia,Long-haul,2022-07-18,08:30,08:30,0,,On Time,Terminal 1C,C30,197,72.7,24759.0,8950,662,30790,135758.31
FL0001933,LH1284,D-AIKC,Airbus A330-300,Arrival,GRU,FRA,Sao Paulo,Brazil,South America,Long-haul,2022-07-18,13:20,13:05,45,Airport congestion,Delayed,Terminal 1C,C22,176,75.3,,9850,716,30585,201970.28
FL0001934,LH4158,D-AIXC,Airbus A350-900,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,2022-07-18,08:05,08:35,30,Airport congestion,Delayed,Terminal 1A,B2,254,93.5,16792.0,4830,369,15296,125296.86
FL0001935,LH1933,D-AIBA,Airbus A319-100,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2022-07-19,07:15,07:15,0,,On Time,Terminal 1A,A10,121,88.4,1412.0,450,46,1121 kg,23078.5
FL0001936,LH9444,D-AICA,Airbus A320-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2022-07-19,17:05,17:05,0,,On Time,Terminal 1C,C2,154,91.7,4536.0,650,36,1776,12468.81
FL0001937,LH1727,D-AIDA,Airbus A321-200,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,2022-07-19,17:05,17:05,0,,Early,Terminal 1B,B23,181,95.4,1749.0,365,38,839,17677.1
FL0001938,LH8476,D-AICB,Airbus A320-200,Arrival,MXP,FRA,Milan,Italy,Europe,Short-haul,2022-07-19,21:15,21:15,0,,On Time,Terminal 1B,A9,136,81.3,3434.0,515,30,1170,14034.38
FL0001939,LH3371,D-AICB,Airbus A320-200,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2022-07-19,08:15,08:15,0,,Early,Terminal 1B,C5,124,74.4,4211.0,1090,78,2402,42421.93
FL0001940,LH5849,D-AIEB,Airbus A321neo,Arrival,BRU,FRA,Brussels,Belgium,Europe,Short-haul,2022-07-19,19:25,19:25,0,,On Time,Terminal 1C,C1,158,81.4,,320,17,841,15684.05
FL0001941,LH2527,D-AIDB,Airbus A321-200,Arrival,IST,FRA,Istanbul,Turkey,Europe,Medium-haul,2022-07-19,12:50,12:50,0,,On Time,Terminal 1B,B11,135,71.1,4552.0,1860,124,5715,19963.15
FL0001942,LH193,D-AINA,Airbus A320neo,Arrival,ARN,FRA,Stockholm,Sweden,Europe,Medium-haul,2022-07-19,13:05,13:20,15,Strike action,Delayed,Terminal 1A,B1,126,70.2,4978.0,1240,94,3393,43945.29
FL0001943,LH3340,D-AIEB,Airbus A321neo,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2022-07-19,18:00,18:00,0,,Early,Terminal 1B,C25,162,83.3,3502.0,300,28,929,14162.94
FL0001944,LH3963,D-AIXB,Airbus A350-900,Arrival,NRT,FRA,Tokyo,Japan,Asia,Long-haul,2022-07-19,10:20,10:20,0,,On Time,Terminal 1C,B14,199,73.3,1154.0,9350,673,40795,217680.58
FL0001945,LH4296,D-ABYA,Boeing 747-8,Departure,FRA,BKK,Bangkok,Thailand,Asia,Long-haul,2022-07-19,21:05,21:05,0,,On Time,Terminal 1C,A17,335,92.2,,8950,664,22726,399466.96
FL0001946,LH9359,D-AIDA,Airbus A321-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2022-07-20,10:40,10:10,30,Strike action,Delayed,Terminal 1B,C12,163,86.2,274.0,650,44,2014,35423.5
FL0001947,LH8427,D-AIBA,Airbus A319-100,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2022-07-20,18:25,19:25,60,Air traffic control,Delayed,Terminal 1A,C5,100 pax,72.5,3394.0,960,69,2072,12974.94
FL0001948,LH7171,D-AINB,Airbus A320neo,Arrival,MAD,FRA,Madrid,Spain,Europe,Medium-haul,20/07/2022,07:25,07:25,0,,On Time,Terminal 1C,A25,165,92.0,2765.0,1450,112,3272,57517.64
FL0001949,LH6935,D-AIDA,Airbus A321-200,Arrival,VIE,FRA,Vienna,Austria,Europe,Short-haul,2022-07-20,11:25,11:25,0,,Early,Terminal 1C,C25,136,72.1,2533.0,600,54,1326,22691.42
FL0001950,LH7018,D-AINB,Airbus A320neo,Departure,FRA,ATH,Athens,Greece,Europe,Medium-haul,2022-07-20,18:50,18:50,0,,Early,Terminal 1C,B16,146,81.5,4468.0,1810,143,5139,47745.73
FL0001951,LH1965,D-AIBB,Airbus A319-100,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2022-07-20,11:20,11:20,0,,On Time,Terminal 1B,B8,105,76.3,4688.0,300,33,771,12965.48
FL0001952,LH1933,D-AIHC,Airbus A340-600,Arrival,JFK,FRA,New York,United States,North America,Long-haul,2022-07-20,09:50,09:50,0,,Early,Terminal 1B,B7,231,78.0,14046.0,6200,452,16611,244871.01
FL0001953,LH4418,D-AIKB,Airbus A330-300,Arrival,ORD,FRA,Chicago,United States,North America,Long-haul,2022-07-20,22:05,23:05,60,Late incoming aircraft,Delayed,Terminal 1A,B30,190,81.1,11246.0,6970,511,23632,166980.91
FL0001954,LH3139,D-AIXB,Airbus A350-900,Arrival,IAD,FRA,Washington,United States,North America,Long-haul,2022-07-20,08:35,08:35,0,,On Time,Terminal 1B,A6,249,91.9,23780.0,6350,473,16364,213697.38
FL0001955,LH4645,D-AIKB,Airbus A330-300,Arrival,YYZ,FRA,Toronto,Canada,North America,Long-haul,2022-07-20,10:50,10:50,0,,On Time,Terminal 1B,A24,201,85.9,,6350,479,16612,142439.86
FL0001956,LH4098,D-AIKC,Airbus A330-300,Departure,FRA,DEL,Delhi,India,Asia,Long-haul,20/07/2022,09:40,09:40,0,,Early,Terminal 1B,A30,205,87.2,21821.0,5850,438,21030,241261.17
FL0001957,LH6134,D-AIKA,Airbus A330-300,Arrival,BKK,FRA,Bangkok,Thailand,Asia,Long-haul,2022-07-20,09:05,09:05,0,,On Time,Terminal 1C,B19,199,84.9,,8950,664,38903,216613.91
FL0001958,LH2241,D-AIXA,Airbus A350-900,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,2022-07-20,21:20,21:20,0,,On Time,Terminal 1B,B10,245,90.1,3372.0,4830,344,13230,177769.7
FL0001959,LH9092,D-AIDB,Airbus A321-200,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2022-07-21,18:00,18:00,0,,On Time,Terminal 1A,A14,179,94.5,3510.0,450,45,1425,26025.82
FL0001960,LH6602,D-AICB,Airbus A320-200,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2022-07-21,10:10,10:10,0,,On Time,Terminal 1B,A2,146,87.2,,650,46,1957,19423.91
FL0001961,LH1335,D-AIEA,Airbus A321neo,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,2022-07-21,13:40,13:40,0,,On Time,Terminal 1B,C20,163,83.7,4632.0,365,32,1146,18320.16
FL0001962,LH6111,D-AIDA,Airbus A321-200,Departure,FRA,MXP,Milan,Italy,Europe,Short-haul,2022-07-21,07:40,07:55,15,Weather conditions,Delayed,Terminal 1C,B27,179,94.4,,515,46,1574,43944.81
FL0001963,LH7165,D-AIDA,Airbus A321-200,Arrival,MAD,FRA,Madrid,Spain,Europe,Medium-haul,2022-07-21,07:40,07:40,0,,On Time,Terminal 1B,A16,168,88.8,1049.0,1450,96,4191,33231.69
FL0001964,LH3922,D-AIDB,Airbus A321-200,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2022-07-21,13:55,13:55,0,,On Time,Terminal 1B,A30,140,74.1,3530.0,1090,98,2314,47679.6
FL0001965,LH7254,D-AINB,Airbus A320neo,Departure,FRA,VIE,Vienna,Austria,Europe,Short-haul,2022-07-21,12:05,12:05,0,,Early,Terminal 1A,C30,134,74.9,3501.0,600,35,1702,17895.42
FL0001966,LH3354,D-AICC,Airbus A320-200,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2022-07-21,09:50,09:50,0,,On Time,Terminal 1B,A6,150,89.9,4847.0,305,21,762,17831.16
FL0001967,LH311,D-AICA,Airbus A320-200,Departure,FRA,WAW,Warsaw,Poland,Europe,Short-haul,2022-07-21,19:15,19:15,0,,On Time,Terminal 1A,B23,134,79.8,1361.0,890,80,2171 kg,14120.32
FL0001968,LH2422,D-AICB,Airbus A320-200,Departure,FRA,ATH,Athens,Greece,Europe,Medium-haul,2022-07-21,09:10,09:25,15,Fuel issue,Delayed,Terminal 1C,B5,161,95.9,2920.0,1810,131,4166,39470.86
FL0001969,LH8165,D-AICC,Airbus A320-200,Departure,FRA,LIS,Lisbon,Portugal,Europe,Medium-haul,2022-07-21,10:45,10:45,0,,On Time,Terminal 1A,B1,148,88.4,4344.0,1880,135,5279,39025.73
FL0001970,LH3578,D-AIDA,Airbus A321-200,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2022-07-21,16:15,16:15,0,,On Time,Terminal 1C,C4,151,79.7,2955.0,300,17,744,24917.18
FL0001971,LH3080,D-AIHC,Airbus A340-600,Departure,FRA,YYZ,Toronto,Canada,North America,Long-haul,2022-07-21,14:10,14:30,20,Passenger boarding,Delayed,Terminal 1B,A10,271,91.4,3790.0,6350,459,17562,251707.44
FL0001972,LH2352,D-AIHC,Airbus A340-600,Arrival,JNB,FRA,Johannesburg,South Africa,Africa,Long-haul,2022-07-21,20:30,20:30,,,On Time,Terminal 1C,A19,248,83.6,7935.0,8650,617,25942,225478.21
FL0001973,LH4132,D-AIEA,Airbus A321neo,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2022-07-22,08:35,08:35,0,,On Time,Terminal 1C,A23,183,94.1,1488.0,450,27,1245,29245.23
FL0001974,LH7166,D-AIEB,Airbus A321neo,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2022-07-22,18:50,18:05,15,Airport congestion,Delayed,Terminal 1C,B27,178,91.5,3543.0,960,78,3050,20292.82
FL0001975,LH2275,D-AICC,Airbus A320-200,Arrival,VIE,FRA,Vienna,Austria,Europe,Short-haul,2022-07-22,09:10,09:30,20,Late incoming aircraft,Delayed,Terminal 1C,C13,145,86.8,225.0,600,62,1668,18419.59
FL0001976,LH4415,D-AICB,Airbus A320-200,Departure,FRA,ZRH,Zurich,Switzerland,Europe,Short-haul,2022-07-22,07:05,07:05,0,,On Time,Terminal 1C,B7,133,79.2,2738.0,305,34,828,26146.85
FL0001977,LH1542,D-AIDA,Airbus A321-200,Departure,FRA,ATH,Athens,Greece,Europe,Medium-haul,2022-07-22,07:05,07:05,0,,On Time,Terminal 1A,C3,162,85.5,4757.0,1810,138,3987,41183.22
FL0001978,LH4305,D-AICC,Airbus A320-200,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2022-07-22,15:30,15:30,0,,On Time,Terminal 1B,C28,141 pax,84.3,2431.0,300,14,659 kg,31522.12
FL0001979,LH9937,D-AIHC,Airbus A340-600,Arrival,IAD,FRA,Washington,United States,North America,Long-haul,2022-07-22,21:15,21:15,0,,On Time,Terminal 1B,A15,240,81.1,7298.0,6350,477,19966,112192.24
FL0001980,LH3382,D-ABYA,Boeing 747-8,Arrival,SIN,FRA,Singapore,Singapore,Asia,Long-haul,2022-07-22,09:35,10:05,90,Baggage loading,Delayed,Terminal 1A,A9,344,94.5,22070.0,10300,761,33232,223715.67
FL0001981,LH642,D-AIXC,Airbus A350-900,Departure,FRA,PVG,Shanghai,China,Asia,Long-haul,2022-07-22,14:00,14:05,5,Baggage loading,Delayed,Terminal 1B,B13,218,80.3,5666.0,8950,646,32593,134917.25
FL0001982,LH4041,D-AICA,Airbus A320-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2022-07-23,11:50,11:50,0,,On Time,Terminal 1B,C18,143,85.4,4204.0,450,28,1212,30799.18
FL0001983,LH3138,D-AIEB,Airbus A321neo,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2022-07-23,14:55,14:55,0,,On Time,Terminal 1B,B5,176,90.4,1735.0,650,43,1535,23511.04
FL0001984,LH6901,D-AICA,Airbus A320-200,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,2022-07-23,09:15,09:15,0,,On Time,Terminal 1A,A17,134,80.0,1869.0,365,41,951,24402.1
FL0001985,LH1010,D-AICC,Airbus A320-200,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2022-07-23,21:50,21:50,0,,On Time,Terminal 1C,A4,131,78.0,,960,61,2415,29298.0
FL0001986,LH1021,D-AIBB,Airbus A319-100,Departure,FRA,MXP,Milan,Italy,Europe,Short-haul,2022-07-23,18:20,18:20,0,,On Time,Terminal 1C,A15,120,87.2,2881.0,515,57,1411,24841.87
FL0001987,LH4731,D-AIDA,Airbus A321-200,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2022-07-23,20:50,20:50,0,,On Time,Terminal 1C,A28,139,73.4,384.0,305,19,795,25379.14
FL0001988,LH5467,D-AICA,Airbus A320-200,Departure,FRA,BRU,Brussels,Belgium,Europe,Short-haul,2022-07-23,09:45,09:45,0,,Early,Terminal 1A,C23,121,72.2,2779.0,320,38,814,14212.03
FL0001989,LH5271,D-AICA,Airbus A320-200,Arrival,ATH,FRA,Athens,Greece,Europe,Medium-haul,2022-07-23,13:15,13:15,0,,On Time,Terminal 1C,A17,159,94.8,3972.0,1810,129,3817,54091.11
FL0001990,LH8478,D-AINA,Airbus A320neo,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,23/07/2022,07:00,07:00,0,,On Time,Terminal 1A,B5,158,87.9,4516.0,300,14,896,37905.72
FL0001991,LH9527,D-ABYA,Boeing 747-8,Departure,FRA,NRT,Tokyo,Japan,Asia,Long-haul,23/07/2022,14:50,14:55,5,Technical issue,Delayed,Terminal 1B,A15,249,68.6,2316.0,9350,666,37693,200680.27
FL0001992,LH6521,D-AIXA,Airbus A350-900,Departure,FRA,PVG,Shanghai,China,Asia,Long-haul,2022-07-23,08:55,08:55,0,,On Time,Terminal 1A,C4,244,89.9,6940.0,8950,637,29321,202510.36
FL0001993,LH6576,D-AIKB,Airbus A330-300,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,2022-07-23,13:45,13:15,30,Bird strike,Delayed,Terminal 1A,B8,185,79.0,2240.0,4830,347,13868,219550.26
FL0001994,LH1553,D-AICB,Airbus A320-200,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2022-07-24,17:20,17:20,0,,On Time,Terminal 1B,B16,151,89.9,4685.0,450,44,1098,33390.12
