incident_id,flight_id,flight_number,aircraft_registration,date,route,route_category,delay_minutes,delay_reason,severity,compensation_eligible,passengers_affected,rebooking_required,hotel_provided,meal_voucher_provided,estimated_cost_eur,reported_by,resolution_time_min
INC000594,FL0002442,LH1524,D-AIHC,2022-08-29,FRA-JNB,Long-haul,30,Weather conditions,Moderate,No,213,No,No,No,5204.87,Flight Crew,64
INC000595,FL0002443,LH2553,D-AIBA,2022-08-30,FRA-CDG,Short-haul,10,Strike action,Minor,No,105,No,No,No,572.32,Flight Crew,36
INC000596,FL0002446,LH7741,D-AICB,2022-08-30,FRA-MXP,Short-haul,20,De-icing,Minor,No,135,No,No,No,3520.0,Operations Center,55
INC000597,FL0002447,LH7707,D-AIEB,2022-08-30,FRA-ZRH,Short-haul,10,Technical issue,Minor,No,149,No,No,No,1764.39,Flight Crew,37
INC000598,FL0002461,LH4636,D-AIBA,2022-08-31,FRA-LIS,Medium-haul,15,Medical emergency,Minor,No,119,No,No,No,2808.96,Operations Center,30
INC000599,FL0002462,LH4397,D-AIEB,31/08/2022,FRA-MUC,Short-haul,30,Runway maintenance,Moderate,No,146,No,No,No,3739.53,ATC,48
INC000600,FL0002466,LH216,D-AIXC,2022-08-31,FRA-DXB,Long-haul,20,Weather conditions,Minor,No,223,No,No,No,2398.46,ATC,49
INC000601,FL0002468,LH8415,D-AINA,2022-09-01,FRA-AMS,Short-haul,15,Weather conditions,Minor,No,132,No,No,No,2426.61,ATC,25
INC000602,FL0002479,LH5415,D-AICA,2022-09-02,FRA-BCN,Medium-haul,10,Crew availability,Minor,No,126,No,No,No,1460.29,ATC,26
INC000603,FL0002482,LH177,D-ABYB,2022-09-02,GRU-FRA,Long-haul,10,Weather conditions,Minor,No,255,No,No,No,1749.9,Passenger Services,48
INC000604,FL0002486,LH2855,D-AIBA,2022-09-03,VIE-FRA,Short-haul,45,Strike action,Moderate,No,118,No,No,No,2682.01,Flight Crew,63
INC000605,FL0002491,LH730,D-AIBA,2022-09-03,MUC-FRA,Short-haul,30,Fuel issue,Moderate,No,94,No,No,No,4324.09,Operations Center,76
INC000606,FL0002494,LH4088,D-AIDA,2022-09-04,CDG-FRA,Short-haul,15,Passenger boarding,Minor,No,145,No,No,No,2149.15,Passenger Services,36
INC000607,FL0002501,LH3498,D-AIEA,2022-09-04,FRA-MUC,Short-haul,10,Crew availability,Minor,No,168,No,No,No,1995.28,Operations Center,60
INC000608,FL0002502,LH7686,D-AINA,04/09/2022,DUS-FRA,Short-haul,15,Airport congestion,Minor,No,141,No,No,No,1220.07 EUR,ATC,35
INC000609,FL0002507,LH1521,D-ABYB,2022-09-04,DXB-FRA,Long-haul,45,Runway maintenance,Moderate,No,277,No,No,No,6171.83,Flight Crew,82
INC000610,FL0002508,LH2319,D-AIBB,2022-09-05,FRA-LHR,Short-haul,45,Connecting passengers,Moderate,No,110,No,No,No,7463.42,Passenger Services,88
INC000611,FL0002510,LH1702,D-AICB,2022-09-05,FCO-FRA,Short-haul,45,Airport congestion,Moderate,No,138,No,No,No,4193.58,ATC,75
INC000612,FL0002514,LH8093,D-AIXC,2022-09-05,FRA-JFK,Long-haul,30,Crew availability,Moderate,No,235,No,No,No,4194.93,ATC,65
INC000613,FL0002515,LH2281,D-AIHB,2022-09-05,FRA-IAD,Long-haul,20,Late incoming aircraft,Minor,No,266,No,No,No,1864.06,Flight Crew,75
INC000614,FL0002520,LH5343,D-AICB,2022-09-06,BCN-FRA,Medium-haul,15,Medical emergency,Minor,No,116,No,No,No,2071.5,Ground Handling,38
INC000615,FL0002521,LH4435,D-AIDB,2022-09-06,FRA-VIE,Short-haul,30,Airport congestion,Moderate,No,144,No,No,No,4925.7,ATC,51
INC000616,FL0002524,LH9237,D-AIDB,2022-09-06,FRA-MUC,Short-haul,30,Security check,Moderate,No,163,No,No,No,4260.05,Passenger Services,79
INC000617,FL0002526,LH8238,D-AIDB,2022-09-07,LHR-FRA,Short-haul,30,Bird strike,Moderate,No,147,No,No,No,5901.21,Operations Center,49
INC000618,FL0002532,LH288,D-AIBA,2022-09-07,FRA-DUS,Short-haul,20,Bird strike,Minor,No,101,No,No,No,2411.9,Operations Center,72
INC000619,FL0002538,LH6515,D-AIBB,2022-09-08,MXP-FRA,Short-haul,20,Airport congestion,Minor,No,111,No,No,No,1104.25,Ground Handling,54
INC000620,FL0002540,LH6598,D-AIEA,2022-09-08,FRA-MUC,Short-haul,60,Bird strike,Major,No,142 passengers,No,No,No,10002.05,Flight Crew,100
INC000621,FL0002544,LH5960,D-AIBB,09/09/2022,CDG-FRA,Short-haul,15,Medical emergency,Minor,No,103,No,No,No,1611.24,Passenger Services,63
INC000622,FL0002551,LH6744,D-AICB,2022-09-09,DUS-FRA,Short-haul,60,Airport congestion,Major,No,156,No,No,No,3791.63,Flight Crew,113
INC000623,FL0002552,LH1192,D-AIHC,2022-09-09,DEL-FRA,Long-haul,5,Weather conditions,Minor,No,278,No,No,No,273.95,Flight Crew,58
INC000624,FL0002554,LH3526,D-AICB,2022-09-10,FRA-LHR,Short-haul,10,Weather conditions,Minor,No,120,No,No,No,1544.52,ATC,27
INC000625,FL0002573,LH9414,D-AIEA,2022-09-11,FRA-IST,Medium-haul,20,Passenger boarding,Minor,No,186,No,No,No,3235.95,Flight Crew,61
INC000626,FL0002582,LH8662,D-AINA,2022-09-12,FRA-BCN,Medium-haul,90,Security check,Major,No,153,No,No,No,11180.72,ATC,114
INC000627,FL0002583,LH3723,D-AIEB,2022-09-12,ZRH-FRA,Short-haul,15,Airport congestion,Minor,No,152,No,No,No,2113.18,Flight Crew,73
INC000628,FL0002588,LH9398,D-AIEB,2022-09-12,FRA-MUC,Short-haul,5,Security check,Minor,No,157,No,No,No,830.08,Passenger Services,41
INC000629,FL0002594,LH6650,D-AICB,2022-09-13,BRU-FRA,Short-haul,15,Bird strike,Minor,No,116,No,No,No,2370.68,ATC,34
INC000630,FL0002598,LH1466,D-AINB,2022-09-13,FRA-MUC,Short-haul,5,De-icing,Minor,No,151 passengers,No,No,No,813.62,ATC,27
INC000631,FL0002604,LH4524,D-AINA,2022-09-14,FRA-CDG,Short-haul,10,Airport congestion,Minor,No,134,No,No,No,1604.1,Flight Crew,40
INC000632,FL0002608,LH9843,D-AICB,2022-09-14,FRA-ZRH,Short-haul,5,Crew availability,Minor,No,135,No,No,No,981.61,Passenger Services,57
INC000633,FL0002615,LH9815,D-AICB,2022-09-15,LHR-FRA,Short-haul,10,Security check,Minor,No,126,No,No,No,963.51,Flight Crew,29
INC000634,FL0002624,LH8989,D-AINB,2022-09-16,CDG-FRA,Short-haul,10,Airport congestion,Minor,No,158,No,No,No,1497.87,Operations Center,23
INC000635,FL0002632,LH8617,D-AIHC,2022-09-16,NRT-FRA,Long-haul,10,Weather conditions,Minor,No,237,No,No,No,518.6,Flight Crew,42
INC000636,FL0002634,LH1536,D-AIDA,2022-09-17,FRA-LHR,Short-haul,15,Fuel issue,Minor,No,151,No,No,No,1937.19,ATC,63
INC000637,FL0002635,LH2080,D-AINB,2022-09-17,FRA-AMS,Short-haul,20,Connecting passengers,Minor,No,133,No,No,No,1502.98,Flight Crew,33
INC000638,FL0002637,LH4709,D-AIEA,2022-09-17,ZRH-FRA,Short-haul,15,De-icing,Minor,No,132,No,No,No,1546.12,ATC,49
INC000639,FL0002638,LH4685,D-AICB,2022-09-17,MUC-FRA,Short-haul,5,Airport congestion,Minor,No,160,No,No,No,294.12,Operations Center,18
INC000640,FL0002641,LH570,D-AIXC,2022-09-17,DXB-FRA,Long-haul,20,De-icing,Minor,No,219,No,No,No,1268.89,ATC,40
INC000641,FL0002642,LH4042,D-AICA,2022-09-18,CDG-FRA,Short-haul,10,Medical emergency,Minor,No,123,No,No,No,1432.22 EUR,ATC,32
INC000642,FL0002645,LH5099,D-AIDA,2022-09-18,FRA-ZRH,Short-haul,15,Fuel issue,Minor,No,146,No,No,No,2084.06,Operations Center,35
INC000643,FL0002649,LH1094,D-ABYA,2022-09-18,ORD-FRA,Long-haul,15,Runway maintenance,Minor,No,344,No,No,No,1955.77,Flight Crew,33
INC000644,FL0002652,LH5927,D-AINB,2022-09-19,LHR-FRA,Short-haul,15,Baggage loading,Minor,No,138,No,No,No,2465.44,Passenger Services,37
INC000645,FL0002653,LH9233,D-AIBA,2022-09-19,BCN-FRA,Medium-haul,20,Security check,Minor,No,123,No,No,No,3198.46,Flight Crew,80
INC000646,FL0002654,LH2072,D-AIDA,2022-09-19,ZRH-FRA,Short-haul,10,Runway maintenance,Minor,No,178,No,No,No,779.15,Operations Center,52
INC000647,FL0002657,LH346,D-AIHA,2022-09-19,JFK-FRA,Long-haul,20,Crew availability,Minor,No,236,No,No,No,2441.4,ATC,64
INC000648,FL0002661,LH1724,D-AINB,2022-09-20,FRA-VIE,Short-haul,15,Baggage loading,Minor,No,129,No,No,No,2134.53,Operations Center,28
INC000649,FL0002666,LH4117,D-AIKB,2022-09-20,FRA-ORD,Long-haul,10,Baggage loading,Minor,No,191,No,No,No,997.35,Passenger Services,21
INC000650,FL0002667,LH420,D-AIHA,2022-09-20,FRA-IAD,Long-haul,20,Weather conditions,Minor,No,219,No,No,No,2185.69,Operations Center,31
INC000651,FL0002669,LH6042,D-AICB,2022-09-21,CDG-FRA,Short-haul,10,Fuel issue,Minor,No,114,No,No,No,1332.94,Ground Handling,69
INC000652,FL0002682,LH4649,D-AIEB,2022-09-22,FRA-MAD,Medium-haul,15,Passenger boarding,Minor,No,184,No,No,No,2545.16,ATC,51
INC000653,FL0002686,LH2685,D-AIBB,2022-09-22,IST-FRA,Medium-haul,20,Runway maintenance,Minor,No,114,No,No,No,3739.25,Operations Center,67
INC000654,FL0002689,LH8225,D-AIKA,2022-09-22,ORD-FRA,Long-haul,15,De-icing,Minor,No,182,No,No,No,2107.53,Passenger Services,35
INC000655,FL0002695,LH9971,D-AIDA,2022-09-23,FRA-ZRH,Short-haul,5,Fuel issue,Minor,No,172,No,No,No,259.38,Ground Handling,15
INC000656,FL0002699,LH9276,D-AIHC,23/09/2022,DEL-FRA,Long-haul,5,De-icing,Minor,No,205,No,No,No,911.34,ATC,19
INC000657,FL0002703,LH8888,D-AIDB,2022-09-24,FRA-FCO,Short-haul,15,Weather conditions,Minor,No,166,No,No,No,931.32,Operations Center,54
INC000658,FL0002706,LH345,D-AICA,2022-09-24,IST-FRA,Medium-haul,20,Weather conditions,Minor,No,115,No,No,No,1435.85,Operations Center,79
INC000659,FL0002707,LH4148,D-ABYA,2022-09-24,FRA-BKK,Long-haul,10,Security check,Minor,No,259,No,No,No,828.66,Operations Center,43
INC000660,FL0002710,LH3029,D-AIBA,2022-09-25,BCN-FRA,Medium-haul,5,De-icing,Minor,No,126,No,No,No,619.09,Operations Center,31
INC000661,FL0002711,LH4305,D-AIEB,2022-09-25,VIE-FRA,Short-haul,10,Technical issue,Minor,No,160,No,No,No,1438.93,Ground Handling,38
INC000662,FL0002712,LH1406,D-AIEA,2022-09-25,IST-FRA,Medium-haul,5,Airport congestion,Minor,No,162,No,No,No,870.32,Operations Center,33
INC000663,FL0002718,LH8159,D-AICB,2022-09-26,FRA-AMS,Short-haul,15,Runway maintenance,Minor,No,123,No,No,No,1315.25,Flight Crew,43
INC000664,FL0002721,LH1786,D-AIBA,2022-09-26,FRA-ZRH,Short-haul,10,Air traffic control,Minor,No,100,No,No,No,973.48,Passenger Services,27
INC000665,FL0002722,LH1996,D-AIEB,26/09/2022,MUC-FRA,Short-haul,5,Fuel issue,Minor,No,176,No,No,No,553.26,Passenger Services,34
INC000666,FL0002733,LH9028,D-AIKC,2022-09-27,FRA-NRT,Long-haul,20,De-icing,Minor,No,160,No,No,No,1769.28,Operations Center,55
INC000667,FL0002735,LH2802,D-AINA,2022-09-28,FRA-LHR,Short-haul,5,Baggage loading,Minor,No,151,No,No,No,824.1,Ground Handling,18
INC000668,FL0002737,LH4161,D-AIDB,2022-09-28,FRA-FCO,Short-haul,20,Bird strike,Minor,No,152 passengers,No,No,No,1105.98,ATC,51
INC000669,FL0002749,LH4637,D-AICA,2022-09-29,AMS-FRA,Short-haul,10,Passenger boarding,Minor,No,123,No,No,No,840.67,ATC,59
INC000670,FL0002753,LH1427,D-AIDA,2022-09-29,ATH-FRA,Medium-haul,15,Strike action,Minor,No,162,No,No,No,1857.86,Flight Crew,42
INC000671,FL0002754,LH4585,D-AIEA,2022-09-29,MUC-FRA,Short-haul,10,Medical emergency,Minor,No,162,No,No,No,1208.31,Passenger Services,52
INC000672,FL0002757,LH6526,D-ABYC,2022-09-29,FRA-DEL,Long-haul,30,Bird strike,Moderate,No,269,No,No,No,5500.04,Passenger Services,73
INC000673,FL0002762,LH9585,D-AIDA,2022-09-30,MXP-FRA,Short-haul,15,Crew availability,Minor,No,132,No,No,No,1200.5,Ground Handling,53
INC000674,FL0002765,LH8386,D-AIEA,2022-09-30,FRA-ZRH,Short-haul,30,Medical emergency,Moderate,No,184,No,No,No,1631.69,Flight Crew,41
INC000675,FL0002766,LH998,D-AIEB,2022-09-30,BRU-FRA,Short-haul,20,Runway maintenance,Minor,No,186,No,No,No,2020.32,Operations Center,52
INC000676,FL0002767,LH9579,D-AINA,2022-09-30,WAW-FRA,Short-haul,90,Fuel issue,Major,No,151,No,No,No,7547.89,ATC,106
INC000677,FL0002769,LH2139,D-AIDB,2022-09-30,LIS-FRA,Medium-haul,15,Technical issue,Minor,No,167,No,No,No,2578.64,Ground Handling,30
INC000678,FL0002772,LH1805,D-ABYA,2022-09-30,JFK-FRA,Long-haul,20,Runway maintenance,Minor,No,345,No,No,No,3483.28,Passenger Services,78
INC000679,FL0002776,LH5779,D-AINA,2022-10-01,FRA-VIE,Short-haul,10,Passenger boarding,Minor,No,166,No,No,No,1279.09,ATC,51
INC000680,FL0002778,LH8461,D-AIBB,2022-10-01,FRA-MUC,Short-haul,10,Passenger boarding,Minor,No,104,No,No,No,1715.14,Passenger Services,42
INC000681,FL0002780,LH4746,D-AIHB,2022-10-01,PVG-FRA,Long-haul,15,Bird strike,Minor,No,222,No,No,No,2529.02,ATC,59
INC000682,FL0002789,LH9081,D-AIBA,03/10/2022,FRA-WAW,Short-haul,10,Medical emergency,Minor,No,98,No,No,No,856.06,Flight Crew,47
INC000683,FL0002793,LH7343,D-AIBB,2022-10-04,LIS-FRA,Medium-haul,60,Weather conditions,Major,No,119,No,No,No,10907.33,ATC,92
INC000684,FL0002798,LH7821,D-AIXC,04/10/2022,FRA-BKK,Long-haul,5,Weather conditions,Minor,No,246,No,No,No,370.5,Operations Center,22
INC000685,FL0002805,LH6368,D-AINA,2022-10-05,FRA-DUS,Short-haul,20,Baggage loading,Minor,No,151,No,No,No,1064.42,Flight Crew,78
INC000686,FL0002815,LH3483,D-AIEA,2022-10-06,VIE-FRA,Short-haul,30,Runway maintenance,Moderate,No,136,No,No,No,1566.82,Passenger Services,53
INC000687,FL0002817,LH1982,D-AINA,2022-10-06,FRA-CPH,Short-haul,10,Bird strike,Minor,No,162,No,No,No,1060.6,ATC,32
INC000688,FL0002818,LH1862,D-AIEB,2022-10-06,FRA-ATH,Medium-haul,5,Runway maintenance,Minor,No,138,No,No,No,932.08,Ground Handling,64
INC000689,FL0002819,LH7608,D-AICC,2022-10-06,ARN-FRA,Medium-haul,10,Connecting passengers,Minor,No,145,No,No,No,1411.66,Flight Crew,37
INC000690,FL0002822,LH3354,D-AIDA,2022-10-07,CDG-FRA,Short-haul,10,Bird strike,Minor,No,146,No,No,No,522.28,Operations Center,29
INC000691,FL0002823,LH7213,D-AIDB,2022-10-07,FRA-AMS,Short-haul,90,Bird strike,Major,No,182,No,No,No,10098.76,Operations Center,126
INC000692,FL0002826,LH6397,D-AIEB,2022-10-07,BCN-FRA,Medium-haul,15,Strike action,Minor,No,177,No,No,No,1098.85,Flight Crew,52
INC000693,FL0002827,LH3004,D-AICC,07/10/2022,FRA-VIE,Short-haul,45,Passenger boarding,Moderate,No,115,No,No,No,8878.27,Flight Crew,61
INC000694,FL0002835,LH5027,D-AIDB,2022-10-08,FRA-LHR,Short-haul,30,Crew availability,Moderate,No,175,No,No,No,4243.79,ATC,45
INC000695,FL0002844,LH6363,D-AIBA,2022-10-09,CDG-FRA,Short-haul,10,Late incoming aircraft,Minor,No,104,No,No,No,1100.15,Passenger Services,64
INC000696,FL0002851,LH4550,D-AIKC,2022-10-09,IAD-FRA,Long-haul,45,Fuel issue,Moderate,No,165,No,No,No,8519.49,Operations Center,72
INC000697,FL0002857,LH9273,D-AIEB,2022-10-10,ZRH-FRA,Short-haul,45,Medical emergency,Moderate,No,143 passengers,No,No,No,8528.57,Operations Center,63
INC000698,FL0002858,LH2690,D-AIDA,2022-10-10,FRA-WAW,Short-haul,30,Technical issue,Moderate,No,144,No,No,No,5420.53,Passenger Services,56
INC000699,FL0002859,LH4293,D-AIEB,2022-10-10,MUC-FRA,Short-haul,5,Passenger boarding,Minor,No,138,No,No,No,527.87,Operations Center,42
INC000700,FL0002863,LH8758,D-AINB,2022-10-11,FRA-MXP,Short-haul,10,De-icing,Minor,No,159,No,No,No,745.45,Ground Handling,23
INC000701,FL0002864,LH2780,D-AIEB,2022-10-11,FRA-VIE,Short-haul,10,Air traffic control,Minor,No,147,No,No,No,1700.52,Flight Crew,27
INC000702,FL0002867,LH4714,D-AINB,2022-10-11,FRA-ATH,Medium-haul,10,Weather conditions,Minor,No,169,No,No,No,1829.91,Operations Center,36
INC000703,FL0002873,LH5631,D-AIEB,2022-10-12,CDG-FRA,Short-haul,20,Air traffic control,Minor,No,163,No,No,No,2845.73,Ground Handling,44
INC000704,FL0002875,LH3507,D-AIEA,2022-10-12,AMS-FRA,Short-haul,10,Technical issue,Minor,No,165,No,No,No,1062.45,ATC,59
INC000705,FL0002877,LH5425,D-AIDB,2022-10-12,FRA-CPH,Short-haul,10,Bird strike,Minor,No,161,No,No,No,840.8 EUR,Passenger Services,28
INC000706,FL0002878,LH7486,D-AINA,2022-10-12,FRA-WAW,Short-haul,20,Passenger boarding,Minor,No,138,No,No,No,3020.25,Flight Crew,50
INC000707,FL0002885,LH9821,D-AIEA,2022-10-13,FRA-CDG,Short-haul,10,Connecting passengers,Minor,No,182,No,No,No,1389.89,Operations Center,31
INC000708,FL0002888,LH4679,D-AINB,2022-10-13,FRA-ATH,Medium-haul,20,Passenger boarding,Minor,No,143,No,No,No,2175.5,Flight Crew,41
INC000709,FL0002891,LH5617,D-AIXB,2022-10-13,FRA-ORD,Long-haul,10,Crew availability,Minor,No,253,No,No,No,1549.17,Ground Handling,38
INC000710,FL0002898,LH8905,D-AIDB,2022-10-15,CDG-FRA,Short-haul,15,Air traffic control,Minor,No,173,No,No,No,2360.43,Operations Center,30
INC000711,FL0002906,LH1852,D-ABYC,2022-10-15,JFK-FRA,Long-haul,5,Fuel issue,Minor,No,314,No,No,No,302.34,Flight Crew,65
INC000712,FL0002908,LH4342,D-ABYD,2022-10-15,PVG-FRA,Long-haul,10,Airport congestion,Minor,No,323,No,No,No,660.55,ATC,65
INC000713,FL0002909,LH1932,D-AIXC,2022-10-15,DXB-FRA,Long-haul,10,Bird strike,Minor,No,254,No,No,No,1792.6,Passenger Services,45
INC000714,FL0002910,LH2026,D-AIEB,16/10/2022,CDG-FRA,Short-haul,10,Crew availability,Minor,No,183,No,No,No,1926.03,Operations Center,22
INC000715,FL0002911,LH963,D-AIBB,2022-10-16,LHR-FRA,Short-haul,15,Air traffic control,Minor,No,124,No,No,No,2348.21 EUR,Flight Crew,69
INC000716,FL0002915,LH8174,D-AIBB,2022-10-16,FRA-ZRH,Short-haul,10,Strike action,Minor,No,95,No,No,No,512.68,Flight Crew,63
INC000717,FL0002924,LH5402,D-AIEA,2022-10-17,FRA-ATH,Medium-haul,10,Bird strike,Minor,No,153,No,No,No,1771.84,Flight Crew,52
INC000718,FL0002926,LH485,D-AIHB,2022-10-17,ORD-FRA,Long-haul,10,Crew availability,Minor,No,271,No,No,No,516.48,Flight Crew,39
INC000719,FL0002927,LH5080,D-AIKC,2022-10-17,FRA-NRT,Long-haul,5,Security check,Minor,No,201,No,No,No,670.48,Passenger Services,35
INC000720,FL0002930,LH2318,D-AIEA,2022-10-18,FRA-AMS,Short-haul,10,Crew availability,Minor,No,142,No,No,No,770.85,Passenger Services,20
INC000721,FL0002935,LH9125,D-AICB,2022-10-18,LIS-FRA,Medium-haul,45,Technical issue,Moderate,No,156,No,No,No,3352.17,ATC,105
INC000722,FL0002940,LH626,D-AIEA,2022-10-19,FRA-CDG,Short-haul,90,Crew availability,Major,No,179,No,No,No,14521.99,Passenger Services,140
INC000723,FL0002943,LH1485,D-AICA,2022-10-19,FCO-FRA,Short-haul,10,Strike action,Minor,No,130,No,No,No,562.34,Flight Crew,69
INC000724,FL0002950,LH778,D-AIDB,2022-10-19,FRA-DUS,Short-haul,20,De-icing,Minor,No,172,No,No,No,2952.57,Ground Handling,66
INC000725,FL0002955,LH1069,D-AIBB,2022-10-20,LHR-FRA,Short-haul,5,Air traffic control,Minor,No,122,No,No,No,802.09,Flight Crew,59
INC000726,FL0002960,LH6106,D-AIBB,2022-10-20,CPH-FRA,Short-haul,20,Security check,Minor,No,111,No,No,No,2763.54,Passenger Services,35
INC000727,FL0002963,LH6904,D-AIEB,20/10/2022,FRA-DUS,Short-haul,20,Connecting passengers,Minor,No,184,No,No,No,1518.99,Operations Center,58
INC000728,FL0002970,LH4491,D-AICA,2022-10-21,AMS-FRA,Short-haul,45,Airport congestion,Moderate,No,140,No,No,No,7679.55,Ground Handling,69
INC000729,FL0002974,LH4723,D-AINB,2022-10-21,MUC-FRA,Short-haul,20,Strike action,Minor,No,130,No,No,No,3523.23,Passenger Services,36
INC000730,FL0002978,LH7686,D-AICC,2022-10-22,MXP-FRA,Short-haul,10,Technical issue,Minor,No,148,No,No,No,1761.97,Operations Center,54
INC000731,FL0002983,LH1148,D-ABYC,2022-10-22,FRA-SIN,Long-haul,15,De-icing,Minor,No,247,No,No,No,2229.31,Ground Handling,60
INC000732,FL0002984,LH1550,D-ABYA,2022-10-22,FRA-JNB,Long-haul,30,Connecting passengers,Moderate,No,315,No,No,No,4600.17,Passenger Services,56
INC000733,FL0002986,LH2478,D-AIEB,2022-10-23,FRA-LHR,Short-haul,20,Medical emergency,Minor,No,163,No,No,No,2865.66,Ground Handling,68
INC000734,FL0002994,LH9244,D-AIHC,2022-10-23,ORD-FRA,Long-haul,5,Crew availability,Minor,No,270,No,No,No,815.02,Operations Center,59
INC000735,FL0002996,LH2040,D-ABYD,2022-10-23,FRA-NRT,Long-haul,120,Crew availability,Severe,No,314,No,No,Yes,15259.97,Passenger Services,144
INC000736,FL0003001,LH434,D-AIDB,2022-10-24,WAW-FRA,Short-haul,30,Bird strike,Moderate,No,179,No,No,No,2952.77,Flight Crew,61
INC000737,FL0003002,LH6287,D-AIBB,2022-10-24,FRA-ATH,Medium-haul,10,Bird strike,Minor,No,109,No,No,No,1072.28,Passenger Services,57
INC000738,FL0003009,LH4446,D-AICC,2022-10-25,ZRH-FRA,Short-haul,15,Runway maintenance,Minor,No,128,No,No,No,1993.3,Passenger Services,67
INC000739,FL0003016,LH2197,D-ABYD,2022-10-25,JNB-FRA,Long-haul,5,Fuel issue,Minor,No,293,No,No,No,859.34,Operations Center,42
INC000740,FL0003018,LH5019,D-AINA,2022-10-26,FRA-CDG,Short-haul,30,Technical issue,Moderate,No,164,No,No,No,2997.09,Operations Center,84
INC000741,FL0003020,LH7946,D-AIEA,2022-10-26,FRA-MXP,Short-haul,45,Security check,Moderate,No,143,No,No,No,5129.1,Flight Crew,102
INC000742,FL0003021,LH5787,D-AINA,2022-10-26,FRA-MAD,Medium-haul,5,Strike action,Minor,No,157,No,No,No,766.26,Passenger Services,27
INC000743,FL0003022,LH290,D-AICA,2022-10-26,FRA-BCN,Medium-haul,15,Strike action,Minor,No,150,No,No,No,2453.04,Passenger Services,61
INC000744,FL0003041,LH418,D-AIDA,2022-10-28,FRA-ZRH,Short-haul,20,Runway maintenance,Minor,No,169,No,No,No,2487.53,ATC,56
INC000745,FL0003049,LH6569,D-AICB,2022-10-29,FRA-BCN,Medium-haul,5,Security check,Minor,No,149,No,No,No,447.87,ATC,61
INC000746,FL0003051,LH4578,D-AIDA,2022-10-29,CPH-FRA,Short-haul,30,Crew availability,Moderate,No,173,No,No,No,5962.63,Flight Crew,48
INC000747,FL0003065,LH5924,D-AIEA,2022-10-30,VIE-FRA,Short-haul,10,Passenger boarding,Minor,No,179,No,No,No,729.23,Flight Crew,46
INC000748,FL0003067,LH3778,D-AICA,2022-10-30,BRU-FRA,Short-haul,15,Connecting passengers,Minor,No,136,No,No,No,2876.59,Ground Handling,42
INC000749,FL0003068,LH4430,D-AINB,2022-10-30,FRA-WAW,Short-haul,15,Air traffic control,Minor,No,148,No,No,No,2192.86 EUR,Flight Crew,27
INC000750,FL0003069,LH3755,D-AICB,2022-10-30,IST-FRA,Medium-haul,10,Runway maintenance,Minor,No,126,No,No,No,1504.58,Flight Crew,70
INC000751,FL0003074,LH5157,D-AIEB,2022-10-31,AMS-FRA,Short-haul,5,Passenger boarding,Minor,No,140,No,No,No,796.6,ATC,29
INC000752,FL0003083,LH1563,D-AIEB,2022-11-01,FRA-BCN,Medium-haul,20,Strike action,Minor,No,173,No,No,No,3015.53,ATC,43
INC000753,FL0003084,LH1479,D-AINA,2022-11-01,FRA-ZRH,Short-haul,15,Connecting passengers,Minor,No,134,No,No,No,1469.98,Operations Center,54
INC000754,FL0003085,LH498,D-AINB,2022-11-01,WAW-FRA,Short-haul,15,Strike action,Minor,No,139,No,No,No,1840.41,Passenger Services,25
INC000755,FL0003092,LH3167,D-AIKC,2022-11-01,FRA-YYZ,Long-haul,20,Passenger boarding,Minor,No,171,No,No,No,1477.42,Operations Center,78
INC000756,FL0003115,LH7275,D-AINA,2022-11-04,LHR-FRA,Short-haul,10,Fuel issue,Minor,No,125,No,No,No,1648.94,Ground Handling,22
INC000757,FL0003116,LH2904,D-AIBA,2022-11-04,AMS-FRA,Short-haul,20,Air traffic control,Minor,No,111,No,No,No,1705.41,ATC,66
INC000758,FL0003119,LH3956,D-AINA,2022-11-04,ZRH-FRA,Short-haul,20,Weather conditions,Minor,No,153,No,No,No,1539.87 EUR,Passenger Services,70
INC000759,FL0003121,LH733,D-AINA,2022-11-04,FRA-MUC,Short-haul,45,Late incoming aircraft,Moderate,No,141,No,No,No,3792.95,Flight Crew,67
INC000760,FL0003124,LH3740,D-ABYD,2022-11-04,FRA-SIN,Long-haul,60,Baggage loading,Major,No,314,No,No,No,7633.98,Ground Handling,84
INC000761,FL0003130,LH9530,D-AICC,2022-11-05,FRA-IST,Medium-haul,20,Technical issue,Minor,No,139,No,No,No,3055.37,Flight Crew,46
INC000762,FL0003131,LH3308,D-AIEB,2022-11-05,ATH-FRA,Medium-haul,15,Medical emergency,Minor,No,145,No,No,No,1619.46,Passenger Services,34
INC000763,FL0003133,LH5016,D-ABYB,2022-11-05,JFK-FRA,Long-haul,20,Bird strike,Minor,No,249,No,No,No,1134.67,ATC,58
