survey_id,passenger_id,flight_id,survey_date,travel_class,nationality,frequent_flyer_status,trip_purpose,overall_satisfaction,check_in_rating,security_rating,lounge_rating,boarding_rating,seat_comfort_rating,cabin_crew_rating,food_rating,entertainment_rating,wifi_rating,would_recommend,nps_score,comments
SUR001560,PAX00015660,FL0007096,2023-08-22,Economy,Spain,None,Leisure,1,3,3,,1,1,1,6,7,1,No,2.0,
SUR001561,PAX00032635,FL0007153,2023-06-10,Economy,France,HON Circle,Leisure,1,2,3,,1,3,3,2,6,10,No,8.0,Cabin crew was very professional
SUR001562,PAX00002073,FL0004185,17/09/2022,Economy,China,None,Business,3,3,5,,1,5,2,10,1,9,No,4.0,Excellent Lufthansa service as always
SUR001563,PAX00031243,FL0011571,2024-10-10,Premium Economy,South Africa,Senator,Leisure,2,4,1,,3,3,4,4,4,2,No,9.0,Excellent Lufthansa service as always
SUR001564,PAX00042989,FL0011424,2024-05-20,Economy,United Kingdom,None,Other,5,4,6,,3,7,5,9,9,6,Maybe,8.0,
SUR001565,PAX00021869,FL0007771,2023-11-01,Economy,Netherlands,HON Circle,Business,9,10,8,,8,9,8,4,9,3,Yes,5.0,Baggage took too long at arrival
SUR001566,PAX00008225,FL0000922,2022-04-06,Economy,France,None,Visiting Family,10,9,10,,10,9,9,5,3,1,Yes,7.0,Business class seat was outstanding
SUR001567,PAX00023483,FL0001141,2022-04-07,Business,Singapore,None,Leisure,8,8,8,3.0,7,7,10,2,8,1,Yes,1.0,Long queues at security in Frankfurt
SUR001568,PAX00023853,FL0000689,2021-10-13,Economy,Austria,HON Circle,Other,10,8,8,,8,8,9,2,1,6,Yes,9.0,Food quality has improved
SUR001569,PAX00043226,FL0003174,2022-07-22,Economy,Portugal,None,Leisure,4,6,5,,5,2,3,5,5,8,No,3.0,Cabin crew was very professional
SUR001570,PAX00039035,FL0007728,2023-11-29,Premium Economy,Thailand,HON Circle,Business,4/10,3,3,,3,6,6,7,2,9,No,7.0,Clean and comfortable cabin
SUR001571,PAX00027617,FL0011868,2024-06-16,Economy,Singapore,None,Leisure,10,8,8,,9,8,9,9,6,8,Yes,5.0,Smooth connection at Frankfurt hub
SUR001572,PAX00030823,FL0007090,2023-07-20,Economy,United States,Senator,Other,7,9,7,,8,7,9,9,1,7,Yes,,Business class seat was outstanding
SUR001573,PAX00015408,FL0003913,2023-01-12,Economy,Turkey,Frequent Traveller,Visiting Family,7,6,7,,6,7,8,7,8,4,Yes,5.0,Smooth connection at Frankfurt hub
SUR001574,PAX00036925,FL0008078,2023-10-17,Premium Economy,Turkey,None,Other,6,7,4,,8,6,6,8,4,6,Maybe,6.0,
SUR001575,PAX00026806,FL0005066,2023-04-02,Economy,Thailand,None,Visiting Family,9,7,8,,9,8,9,9,3,1,Yes,0.0,Flight was delayed but communication was good
SUR001576,PAX00032234,FL0003768,2022-09-05,Economy,Turkey,None,Leisure,10,10,9,,9,7,8,10,7,6,Yes,4.0,Food quality has improved
SUR001577,PAX00029546,FL0010599,2024-05-27,Business,Sweden,HON Circle,Other,5,5,3,1.0,6,2,4,1,9,9,Maybe,2.0,
SUR001578,PAX00008866,FL0005867,2023-06-13,Economy,Italy,None,Leisure,5,4,5,,4,6,3,2,7,4,Maybe,4.0,Clean and comfortable cabin
SUR001579,PAX00013510,FL0001527,2022-04-11,Economy,Turkey,None,Business,9,10,7,,9,6,9,1,4,4,Yes,4.0,
SUR001580,PAX00032489,FL0004354,2023-03-10,Economy,United States,HON Circle,Other,3,5,4,,4,2,2,9,8,4,No,1.0,Smooth connection at Frankfurt hub
SUR001581,PAX00027467,FL0000884,2022-04-07,Economy,Italy,None,Leisure,9,8,9,,9,10,8,1,1,2,Yes,4.0,
SUR001582,PAX00012691,FL0010451,2024-04-25,Business,Poland,Senator,Business,8,10,6,4.0,8,8,7,7,9,3,Yes,,Business class seat was outstanding
SUR001583,PAX00019765,FL0009742,2024-02-25,Business,Switzerland,None,Visiting Family,3,1,5,9.0,4,2,3,1,5,3,No,6.0,Baggage took too long at arrival
SUR001584,PAX00008573,FL0010033,2024-05-29,Economy,Netherlands,None,Visiting Family,7,8,7,,6,7,7,8,6,7,Yes,2.0,Smooth connection at Frankfurt hub
SUR001585,PAX00019656,FL0012037,2024-08-09,Economy,Germany,None,Other,8,8,9,,10,10,9,3,9,3,Yes,6.0,
SUR001586,PAX00022373,FL0007632,2023-10-06,Economy,Japan,None,Other,10,10,9,,9,10,8,2,2,4,Yes,1.0,Baggage took too long at arrival
SUR001587,PAX00040386,FL0009619,2024-04-09,Business,India,Frequent Traveller,Leisure,1,2,1,7.0,1,1,1,8,5,10,No,8.0,
SUR001588,PAX00006890,FL0008787,2023-10-28,Economy,South Africa,HON Circle,Visiting Family,7,8,7,,6,9,7,3,5,5,Yes,0.0,Long queues at security in Frankfurt
SUR001589,PAX00014909,FL0005039,2023-02-07,Economy,Canada,Frequent Traveller,Business,3,4,4,,5,3,3,6,5,8,No,6.0,Flight was delayed but communication was good
SUR001590,PAX00003503,FL0002389,2022-05-18,Economy,Greece,Frequent Traveller,Business,9,10,10,,10,7,10,8,5,10,Yes,9.0,Smooth connection at Frankfurt hub
SUR001591,PAX00023534,FL0001664,2022-05-28,Economy,United Kingdom,None,Visiting Family,3,4,3,,1,1,3,3,2,4,No,,Wifi was too slow for work
SUR001592,PAX00042854,FL0001178,2022-03-24,Premium Economy,Italy,HON Circle,Other,6/10,5,4,,8,6,7,7,10,2,Maybe,6.0,
SUR001593,PAX00004604,FL0000455,2021-12-10,Economy,UAE,None,Other,4,2,4,,5,3,3,3,4,2,No,0.0,Baggage took too long at arrival
SUR001594,PAX00041000,FL0005745,2023-04-20,Economy,Italy,None,Leisure,9,8,9,,8,6,9,4,10,5,Yes,2.0,Clean and comfortable cabin
SUR001595,PAX00034664,FL0002737,2022-05-31,Economy,Germany,HON Circle,Other,5,4,6,,3,3,6,10,9,6,Maybe,9.0,
SUR001596,PAX00008787,FL0009160,03/04/2024,Economy,UAE,Senator,Visiting Family,7,7,6,,9,9,9,10,1,5,Yes,,
SUR001597,PAX00003764,FL0007604,2023-07-13,Economy,Italy,HON Circle,Business,7,7,6,,8,8,5,7,3,4,Yes,4.0,Excellent Lufthansa service as always
SUR001598,PAX00006049,FL0005785,2023-07-08,Economy,India,Senator,Leisure,4,3,2,,3,2,3,10,1,4,No,,Excellent Lufthansa service as always
SUR001599,PAX00036041,FL0003110,2022-08-09,Economy,United States,Senator,Business,5,3,3,,5,2,4,6,7,10,Maybe,4.0,Smooth connection at Frankfurt hub
SUR001600,PAX00017313,FL0001577,2022-04-03,Economy,Austria,None,Visiting Family,6/10,5,4,,4,8,6,10,1,6,Maybe,3.0,Flight was delayed but communication was good
SUR001601,PAX00042188,FL0008729,2023-12-31,Business,Turkey,None,Other,3,4,2,1.0,3,1,2,3,9,9,No,4.0,Cabin crew was very professional
SUR001602,PAX00023492,FL0012081,2024-08-02,Business,United Kingdom,Frequent Traveller,Visiting Family,5,4,6,3.0,3,3,6,3,5,8,Maybe,,Baggage took too long at arrival
SUR001603,PAX00024509,FL0003949,2022-12-05,Business,Greece,Senator,Business,4,3,4,3.0,6,3,2,1,8,10,No,2.0,Cabin crew was very professional
SUR001604,PAX00026312,FL0009819,2024-06-18,Economy,Denmark,None,Leisure,4,5,4,,3,1,4,2,9,10,No,6.0,
SUR001605,PAX00015080,FL0005924,2023-03-13,Economy,Spain,HON Circle,Other,7,9,9,,5,7,9,3,2,3,Yes,5.0,
SUR001606,PAX00042584,FL0002677,2022-08-09,Economy,Switzerland,HON Circle,Visiting Family,3,3,4,,5,5,2,8,5,4,No,4.0,Cabin crew was very professional
SUR001607,PAX00042163,FL0011810,2024-10-28,Business,India,None,Business,1,3,1,8.0,2,1,2,4,4,7,No,,Long queues at security in Frankfurt
SUR001608,PAX00042699,FL0011103,2024-06-15,Business,Spain,Senator,Business,2,3,1,9.0,1,4,3,7,2,4,No,10.0,Smooth connection at Frankfurt hub
SUR001609,PAX00025042,FL0005610,2023-05-30,Economy,Turkey,HON Circle,Visiting Family,5,7,5,,7,3,3,8,7,1,Maybe,8.0,Flight was delayed but communication was good
SUR001610,PAX00017458,FL0003887,2022-12-27,Economy,Sweden,Frequent Traveller,Business,9,8,9,,10,10,8,2,1,8,Yes,4.0,Smooth connection at Frankfurt hub
SUR001611,PAX00040205,FL0010758,2024-08-17,Economy,United States,None,Visiting Family,6,4,7,,8,8,6,10,1,5,Maybe,3.0,Excellent Lufthansa service as always
SUR001612,PAX00037632,FL0001300,2022-04-16,Economy,Brazil,Frequent Traveller,Leisure,5,6,5,,6,2,7,9,8,1,Maybe,8.0,Flight was delayed but communication was good
SUR001613,PAX00001400,FL0000187,2021-08-14,Economy,Italy,None,Visiting Family,10,9,10,,10,8,10,4,1,7,Yes,0.0,Baggage took too long at arrival
SUR001614,PAX00018619,FL0003876,06/09/2022,Economy,Belgium,None,Other,10,8,9,,10,7,9,3,2,1,Yes,8.0,Food quality has improved
SUR001615,PAX00025337,FL0004001,2023-01-01,Economy,Japan,Senator,Business,4,2,3,,4,1,3,10,9,4,No,4.0,Flight was delayed but communication was good
SUR001616,PAX00018422,FL0002375,03/07/2022,Economy,Spain,None,Leisure,5,6,4,,4,7,3,8,6,1,Maybe,8.0,Cabin crew was very professional
SUR001617,PAX00041309,FL0008652,2023-12-13,Economy,Greece,None,Other,9,9,10,,8,9,10,4,3,1,Yes,4.0,Clean and comfortable cabin
SUR001618,PAX00034220,FL0007137,2023-07-20,Economy,France,HON Circle,Visiting Family,8,6,7,,7,9,6,8,6,9,Yes,5.0,Food quality has improved
SUR001619,PAX00031338,FL0003243,2022-07-20,Economy,Japan,None,Visiting Family,4,4,2,,2,6,3,10,2,5,No,9.0,Cabin crew was very professional
SUR001620,PAX00031242,FL0003322,2022-11-21,Premium Economy,Italy,None,Business,4,3,3,,3,5,3,6,7,4,No,2.0,
SUR001621,PAX00009197,FL0001368,2022-01-01,Economy,Italy,None,Visiting Family,4,4,5,,3,5,5,9,2,8,No,2.0,Flight was delayed but communication was good
SUR001622,PAX00029620,FL0000570,2022-01-22,Economy,United States,None,Business,7,6,5,,6,7,6,5,2,9,Yes,5.0,Smooth connection at Frankfurt hub
SUR001623,PAX00027942,FL0006630,2023-09-05,Economy,South Africa,None,Visiting Family,4,4,5,,2,3,2,6,9,9,No,9.0,Clean and comfortable cabin
SUR001624,PAX00022130,FL0008467,2023-12-29,Economy,Brazil,Frequent Traveller,Visiting Family,9,9,7,,9,6,7,6,1,10,Yes,3.0,Flight was delayed but communication was good
SUR001625,PAX00034283,FL0007465,2023-11-25,Economy,Singapore,Frequent Traveller,Visiting Family,5,4,7,,4,2,3,7,3,6,Maybe,4.0,Food quality has improved
SUR001626,PAX00016732,FL0000994,2022-02-01,Economy,United States,None,Leisure,4,3,2,,2,5,2,3,8,5,No,2.0,
SUR001627,PAX00005165,FL0006964,2023-09-17,Economy,Spain,HON Circle,Other,4,4,5,,4,6,4,8,2,10,No,5.0,Flight was delayed but communication was good
SUR001628,PAX00036377,FL0011393,2024-06-26,Premium Economy,Switzerland,Frequent Traveller,Visiting Family,8,7,9,,8,5,10,1,2,1,Yes,3.0,Cabin crew was very professional
SUR001629,PAX00025041,FL0005610,2023-04-05,Economy,Germany,Frequent Traveller,Visiting Family,8,8,7,,9,7,7,10,6,6,Yes,10.0,Long queues at security in Frankfurt
SUR001630,PAX00029271,FL0010481,2024-05-29,Economy,Netherlands,Frequent Traveller,Leisure,7,9,7,,6,7,7,7,6,5,Yes,1.0,
SUR001631,PAX00042510,FL0012068,2024-09-28,Premium Economy,Greece,Frequent Traveller,Business,3,5,5,,3,4,4,2,7,3,No,2.0,
SUR001632,PAX00031659,FL0006774,2023-09-08,Premium Economy,Germany,None,Visiting Family,9,7,10,,8,10,9,8,9,5,Yes,,
SUR001633,PAX00006749,FL0010061,2024-05-17,Economy,United States,HON Circle,Business,1,3,2,,3,1,1,3,4,8,No,,Smooth connection at Frankfurt hub
SUR001634,PAX00003651,FL0009291,2024-01-15,Economy,Germany,None,Leisure,10,8,9,,8,8,10,1,6,1,Yes,10.0,
SUR001635,PAX00041206,FL0004747,2023-04-18,Economy,Italy,HON Circle,Other,3,5,3,,2,2,2,3,10,10,No,6.0,Cabin crew was very professional
SUR001636,PAX00000192,FL0008147,2023-10-19,Economy,Netherlands,Frequent Traveller,Visiting Family,6,4,8,,5,7,5,9,3,5,Maybe,5.0,Excellent Lufthansa service as always
SUR001637,PAX00019454,FL0000890,2022-03-29,Economy,Greece,None,Other,7,9,8,,5,4,5,10,5,1,Yes,6.0,
SUR001638,PAX00026553,FL0004528,2023-04-01,Economy,Austria,None,Business,2,1,1,,3,4,3,2,2,10,No,0.0,Flight was delayed but communication was good
SUR001639,PAX00038483,FL0004211,2023-02-20,Economy,China,None,Business,10/10,8,8,,8,8,8,7,5,5,Yes,8.0,Long queues at security in Frankfurt
SUR001640,PAX00033016,FL0002524,2022-05-20,Economy,United States,None,Business,6,6,5,,4,8,4,7,8,6,Maybe,9.0,Excellent Lufthansa service as always
SUR001641,PAX00036192,FL0009157,23/04/2024,Economy,China,None,Leisure,5,5,7,,4,3,5,7,10,5,Maybe,6.0,Clean and comfortable cabin
SUR001642,PAX00034417,FL0003442,2022-06-28,Economy,France,HON Circle,Other,2,3,4,,3,2,4,10,8,10,No,5.0,Business class seat was outstanding
SUR001643,PAX00032648,FL0004419,2022-11-21,Economy,Greece,Frequent Traveller,Business,8,8,7,,9,7,8,5,9,4,Yes,9.0,Flight was delayed but communication was good
SUR001644,PAX00040922,FL0007116,2023-06-27,Economy,Austria,Senator,Other,5,3,7,,5,3,3,8,3,6,Maybe,8.0,Flight was delayed but communication was good
SUR001645,PAX00027105,FL0004881,2023-03-04,Economy,India,None,Visiting Family,2,1,2,,3,2,4,6,2,3,No,5.0,Baggage took too long at arrival
SUR001646,PAX00008085,FL0011721,2024-08-02,Economy,Switzerland,None,Business,4,6,4,,6,6,5,3,4,8,No,8.0,Baggage took too long at arrival
SUR001647,PAX00033001,FL0006398,2023-05-19,Economy,Spain,None,Other,8,6,10,,8,10,10,6,4,9,Yes,0.0,Flight was delayed but communication was good
SUR001648,PAX00043190,FL0010196,2024-06-27,Economy,Spain,None,Leisure,4,5,2,,6,3,3,5,5,6,No,9.0,
SUR001649,PAX00014317,FL0006482,2023-03-20,Economy,Austria,Senator,Business,5,7,4,,7,2,5,6,2,4,Maybe,6.0,Clean and comfortable cabin
SUR001650,PAX00019404,FL0000068,2022-01-04,Economy,United Kingdom,Senator,Leisure,2,3,1,,3,3,2,9,4,1,No,7.0,Food quality has improved
SUR001651,PAX00031159,FL0000960,2022-03-07,Economy,Portugal,None,Business,6,7,8,,5,6,4,5,5,6,Maybe,4.0,
SUR001652,PAX00031713,FL0007988,2023-10-09,Economy,United States,Senator,Visiting Family,7,6,7,,5,4,5,8,6,4,Yes,9.0,Business class seat was outstanding
SUR001653,PAX00004542,FL0001077,2022-02-23,Economy,Italy,Senator,Other,1,2,2,,1,3,3,6,8,7,No,4.0,Baggage took too long at arrival
SUR001654,PAX00028595,FL0006404,2023-06-12,Premium Economy,India,None,Visiting Family,4/10,5,5,,3,2,2,10,2,7,No,5.0,Smooth connection at Frankfurt hub
SUR001655,PAX00037389,FL0004264,2023-01-06,Economy,Japan,Frequent Traveller,Other,1,2,1,,1,3,2,3,5,6,No,2.0,Food quality has improved
SUR001656,PAX00006654,FL0000608,2021-12-19,Business,Portugal,None,Other,9,8,9,4.0,9,6,10,2,1,6,Yes,2.0,
SUR001657,PAX00018284,FL0009080,2024-03-21,Business,Austria,HON Circle,Visiting Family,4,5,4,4.0,6,5,2,4,8,1,No,3.0,
SUR001658,PAX00000083,FL0001856,2022-02-28,Economy,Spain,HON Circle,Visiting Family,1,2,2,,2,1,2,8,9,8,No,6.0,Flight was delayed but communication was good
SUR001659,PAX00016280,FL0002938,2022-09-02,Premium Economy,Portugal,None,Leisure,9,10,7,,8,8,10,1,9,10,Yes,3.0,Business class seat was outstanding
SUR001660,PAX00038798,FL0006080,2023-07-02,Economy,Italy,HON Circle,Business,2,3,3,,1,3,2,8,3,8,No,5.0,Clean and comfortable cabin
SUR001661,PAX00014983,FL0002181,2022-04-19,Business,China,Senator,Leisure,9,8,9,6.0,8,7,10,9,8,7,Yes,6.0,
SUR001662,PAX00009452,FL0000189,2021-12-31,Economy,Sweden,Frequent Traveller,Visiting Family,2,1,3,,3,3,1,9,8,4,No,7.0,Long queues at security in Frankfurt
SUR001663,PAX00013947,FL0010471,2024-03-13,Business,Italy,None,Other,8,8,7,9.0,6,7,10,10,8,10,Yes,7.0,Flight was delayed but communication was good
SUR001664,PAX00040166,FL0006205,2023-04-01,Economy,United Kingdom,Senator,Leisure,7,6,7,,8,6,8,1,1,1,Yes,1.0,
SUR001665,PAX00029762,FL0006584,2023-05-13,Economy,UAE,None,Business,8,9,6,,9,5,10,7,5,4,Yes,0.0,Smooth connection at Frankfurt hub
SUR001666,PAX00041618,FL0008596,2024-02-21,Premium Economy,France,Frequent Traveller,Visiting Family,10,8,9,,9,10,10,7,9,7,Yes,1.0,
SUR001667,PAX00011320,FL0009076,2024-05-02,Economy,France,HON Circle,Business,1,2,1,,3,3,3,8,10,7,No,7.0,Long queues at security in Frankfurt
SUR001668,PAX00014718,FL0004561,2023-01-25,Economy,Spain,None,Leisure,2,1,2,,2,3,1,7,4,5,No,1.0,Wifi was too slow for work
SUR001669,PAX00020643,FL0008679,2024-01-07,Economy,Netherlands,Frequent Traveller,Other,6,7,6,,8,7,4,8,6,4,Maybe,5.0,Clean and comfortable cabin
SUR001670,PAX00014015,FL0005568,2023-07-08,Economy,India,None,Other,10,9,9,,9,7,9,2,8,3,Yes,9.0,Flight was delayed but communication was good
SUR001671,PAX00042224,FL0001183,2022-04-03,Economy,Belgium,None,Leisure,10,8,8,,9,7,10,2,7,4,Yes,8.0,Clean and comfortable cabin
SUR001672,PAX00010987,FL0006727,2023-06-05,Economy,India,Frequent Traveller,Leisure,6,7,5,,6,4,8,9,9,6,Maybe,9.0,Smooth connection at Frankfurt hub
SUR001673,PAX00016405,FL0002153,2022-05-02,Economy,India,None,Other,7,6,7,,8,6,7,7,8,4,Yes,7.0,
SUR001674,PAX00021741,FL0010679,2024-03-26,Economy,Turkey,Frequent Traveller,Visiting Family,9,9,10,,9,6,8,5,7,2,Yes,8.0,Long queues at security in Frankfurt
SUR001675,PAX00025778,FL0010554,2024-06-05,Economy,Spain,None,Business,10/10,10,9,,9,8,10,2,5,4,Yes,7.0,
SUR001676,PAX00006429,FL0002905,2022-10-20,Economy,Portugal,Senator,Other,8,7,8,,7,6,8,5,8,5,Yes,10.0,Excellent Lufthansa service as always
SUR001677,PAX00035450,FL0009854,2024-03-17,Economy,Belgium,Senator,Business,7,9,9,,9,5,6,3,7,4,Yes,10.0,Flight was delayed but communication was good
SUR001678,PAX00040697,FL0008029,2023-08-28,Economy,Greece,None,Business,5,4,6,,7,3,5,8,2,9,Maybe,7.0,Wifi was too slow for work
SUR001679,PAX00008998,FL0004030,2023-01-25,Premium Economy,United States,None,Visiting Family,6,4,6,,7,6,5,10,8,8,Maybe,,Food quality has improved
SUR001680,PAX00009233,FL0005332,2023-06-08,Economy,Spain,HON Circle,Other,6,6,4,,4,7,6,7,4,4,Maybe,0.0,
SUR001681,PAX00024506,FL0005799,2023-01-26,Economy,Turkey,Frequent Traveller,Business,3,5,4,,5,2,3,8,1,3,No,9.0,Cabin crew was very professional
SUR001682,PAX00007244,FL0007599,2023-08-27,Economy,UAE,None,Business,6,8,7,,5,3,6,3,7,5,Maybe,7.0,Cabin crew was very professional
SUR001683,PAX00036275,FL0007301,2023-10-07,Business,Portugal,HON Circle,Leisure,4,2,6,2.0,5,2,2,8,9,9,No,2.0,Long queues at security in Frankfurt
SUR001684,PAX00042928,FL0009184,2024-01-12,Economy,Germany,None,Other,5,3,4,,6,2,6,4,7,8,Maybe,0.0,Business class seat was outstanding
SUR001685,PAX00005390,FL0009938,2024-05-03,Premium Economy,Singapore,None,Leisure,10,10,10,,8,10,10,4,10,4,Yes,1.0,
SUR001686,PAX00002572,FL0002675,2022-07-12,Economy,Denmark,Senator,Business,10,9,8,,10,10,8,4,5,8,Yes,3.0,Wifi was too slow for work
SUR001687,PAX00032077,FL0000802,2021-12-28,Premium Economy,France,HON Circle,Leisure,4,4,3,,4,5,6,9,10,2,No,1.0,Smooth connection at Frankfurt hub
SUR001688,PAX00028196,FL0011603,2024-08-11,Business,Thailand,Senator,Leisure,2,1,3,3.0,2,3,3,6,2,2,No,3.0,Baggage took too long at arrival
SUR001689,PAX00004495,FL0006277,2023-03-08,Business,Sweden,None,Visiting Family,7,5,7,9.0,9,6,7,3,5,10,Yes,3.0,Long queues at security in Frankfurt
SUR001690,PAX00030377,FL0008012,2024-01-14,Business,Italy,None,Business,7,8,8,2.0,5,6,9,6,9,2,Yes,6.0,Long queues at security in Frankfurt
SUR001691,PAX00034572,FL0000878,2021-11-01,Economy,Canada,None,Business,4,6,6,,5,3,5,6,8,6,No,3.0,Baggage took too long at arrival
SUR001692,PAX00029084,FL0012098,2024-10-11,Business,Belgium,None,Other,9,9,10,6.0,7,6,7,8,3,2,Yes,3.0,
SUR001693,PAX00042518,FL0000735,2021-12-07,Economy,Sweden,HON Circle,Leisure,3,5,5,,4,2,1,6,6,2,No,6.0,Clean and comfortable cabin
SUR001694,PAX00023914,FL0002552,2022-05-30,Economy,United Kingdom,None,Other,10,9,9,,9,8,8,5,9,4,Yes,9.0,Excellent Lufthansa service as always
SUR001695,PAX00014534,FL0004494,2022-11-07,Economy,South Africa,Frequent Traveller,Leisure,7,8,9,,6,8,6,1,10,6,Yes,7.0,Cabin crew was very professional
SUR001696,PAX00012148,FL0002293,2022-03-22,Economy,United States,Senator,Leisure,5,5,5,,3,2,6,5,2,5,Maybe,5.0,Business class seat was outstanding
SUR001697,PAX00016836,FL0011069,2024-05-06,Economy,Denmark,None,Leisure,4,3,6,,6,4,3,3,6,3,No,6.0,
SUR001698,PAX00021193,FL0009065,2024-03-10,Economy,United Kingdom,None,Other,1,3,3,,1,2,2,1,2,5,No,0.0,Flight was delayed but communication was good
SUR001699,PAX00036751,FL0010244,2024-02-26,Economy,India,None,Other,4,4,5,,4,4,6,2,7,7,No,0.0,Long queues at security in Frankfurt
SUR001700,PAX00005116,FL0010624,2024-08-30,Economy,Thailand,HON Circle,Leisure,8,6,6,,6,7,8,4,3,4,Yes,10.0,Clean and comfortable cabin
SUR001701,PAX00008904,FL0002279,2022-04-02,Business,Poland,Senator,Leisure,8,6,10,5.0,10,8,7,10,1,7,Yes,10.0,Long queues at security in Frankfurt
SUR001702,PAX00032259,FL0007020,28/08/2023,Economy,Switzerland,Frequent Traveller,Other,5,6,4,,3,4,7,5,10,1,Maybe,1.0,Cabin crew was very professional
SUR001703,PAX00003183,FL0005089,11/04/2023,Economy,Sweden,Frequent Traveller,Visiting Family,3,5,1,,1,1,2,1,8,1,No,9.0,Flight was delayed but communication was good
SUR001704,PAX00021827,FL0001329,2022-03-02,Business,Greece,None,Business,1,1,1,2.0,1,2,3,10,1,8,No,3.0,Food quality has improved
SUR001705,PAX00042621,FL0000391,2021-12-23,Economy,Spain,None,Visiting Family,8,8,8,,8,6,10,7,6,2,Yes,1.0,Food quality has improved
SUR001706,PAX00026132,FL0002654,2022-06-05,Business,Thailand,None,Visiting Family,7,7,8,10.0,8,6,9,6,2,6,Yes,9.0,
SUR001707,PAX00015004,FL0002239,22/07/2022,Economy,United States,None,Other,7,9,9,,9,7,5,3,2,6,Yes,0.0,Flight was delayed but communication was good
SUR001708,PAX00005083,FL0006331,2023-08-02,Business,Austria,None,Visiting Family,9,7,8,10.0,9,10,9,7,3,7,Yes,2.0,Wifi was too slow for work
SUR001709,PAX00023799,FL0008861,2024-03-27,Economy,Germany,None,Visiting Family,4,5,5,,3,6,6,6,2,2,No,10.0,Smooth connection at Frankfurt hub
SUR001710,PAX00042640,FL0004927,2023-03-22,Economy,China,None,Visiting Family,9,10,7,,7,6,8,10,8,1,Yes,8.0,Baggage took too long at arrival
SUR001711,PAX00001980,FL0001552,2022-06-01,Economy,Germany,Frequent Traveller,Business,2,1,4,,3,1,1,7,1,3,No,6.0,Clean and comfortable cabin
SUR001712,PAX00016993,FL0003373,2022-10-14,Business,Canada,None,Leisure,4,3,6,7.0,6,1,5,4,10,1,No,8.0,
SUR001713,PAX00021484,FL0004579,2023-02-08,Economy,Poland,HON Circle,Leisure,1,2,1,,2,2,3,8,7,9,No,4.0,Baggage took too long at arrival
SUR001714,PAX00009190,FL0008562,2023-11-17,Economy,Spain,Frequent Traveller,Visiting Family,7,9,7,,5,4,9,4,7,9,Yes,5.0,
SUR001715,PAX00013717,FL0001784,21/06/2022,Economy,Japan,Frequent Traveller,Business,1,1,3,,3,3,1,2,6,1,No,1.0,Smooth connection at Frankfurt hub
SUR001716,PAX00020339,FL0008266,2023-09-30,Economy,United States,None,Leisure,10/10,10,8,,10,10,10,9,3,8,Yes,1.0,Flight was delayed but communication was good
SUR001717,PAX00016171,FL0008693,2024-04-17,Business,Poland,Frequent Traveller,Other,6,4,6,1.0,7,8,4,1,9,10,Maybe,4.0,Cabin crew was very professional
